,Metabolite,p_value,Ex,adj_p,reject
581,aminopcresolsulfate,0.17489592607253715,R,0.36805021805374577,False
582,methylphosphate,0.6863393446482553,R,0.7586377171725304,False
583,ocresolsulfate,0.002758184925773164,R,0.0575961896813234,True
584,Nacetylserine,0.4432879326176984,R,0.6100563012239856,False
585,stearoyloleoylGPE,0.6492635521258125,R,0.7439052648952235,False
586,chiroinositol,0.0008883529951867087,R,0.047939900384975496,True
587,allylphenolsulfate,0.6106901728110712,R,0.7263799260454668,False
588,palmitoyllinoleoylGPE,0.5975062099064202,R,0.7175812761336932,False
589,stearoylarachidonoylGPS,0.6197234867273582,R,0.7313165964130318,False
590,succinylcarnitineCDC,0.6633052719391646,R,0.7482943126736378,False
591,bilirubinEE,0.7867699134307181,R,0.8210705091116214,False
592,cysteinesulfinicacid,0.906175798706444,R,0.8885195787309077,False
593,HEPE,0.2601421216278359,R,0.46020523133238406,False
594,HODEHODE,0.9414277176521412,R,0.9059467735195227,False
595,cholestenone,0.10970698214934944,R,0.2983245010538815,False
596,homovanillatesulfate,0.22921004581655918,R,0.4271895257797673,False
597,cinnamoylglycine,0.3226015700982418,R,0.5095109333922748,False
598,cisdecenoylcarnitineC,0.023971365149121633,R,0.14482641730175747,False
599,Scarboxymethylcysteine,0.20724201611332096,R,0.4065528586452575,False
600,ormethylstearateaori,0.4870947662392294,R,0.6421937881914798,False
601,alphaketoglutaramate,0.26443891105200207,R,0.46199131036216573,False
602,dihydroxyisovalerate,0.7411682384635232,R,0.7954295414106289,False
603,cysteinylglycinedisulfide,0.4329810073364949,R,0.6037285540704097,False
604,formiminoglutamate,0.13688694341471544,R,0.33564519489729133,False
605,hydroxyglutamate,0.08007836949589799,R,0.2513935698108929,False
606,Smethylcysteine,0.20387644784831432,R,0.40467321697141395,False
607,nicotinamideNoxide,0.051498732629504385,R,0.20334035667113587,False
608,argininate,0.774922170582707,R,0.8151737588001862,False
609,solanidine,0.7342513641308672,R,0.7910499928611031,False
610,cisdecenoaten,0.30979089927801795,R,0.4995785870462353,False
611,ethylglucuronide,0.24837960053418778,R,0.44721464710568753,False
612,tauroursodeoxycholate,0.13781820240983317,R,0.33564519489729133,False
613,ursocholate,0.1310285809486848,R,0.3279996503486685,False
614,Smethylcysteinesulfoxide,0.6615215043985653,R,0.7482943126736378,False
615,ormethylpalmitateaori,0.26763391050117413,R,0.4627710506634298,False
616,enylpalmitoylGPEP,0.5402211623849891,R,0.6839824965072755,False
617,enylstearoylGPEP,0.635806274450969,R,0.7401635353031037,False
618,oxindoleacetate,0.9406969665313801,R,0.9059467735195227,False
619,Noleoyltaurine,0.741771903886425,R,0.7954295414106289,False
620,linoleoylcarnitineC,0.01193528122841896,R,0.11489248356451617,False
621,valylleucine,0.024326979141792958,R,0.14482641730175747,False
622,Npalmitoyltaurine,0.34801592571355333,R,0.5353016046116101,False
623,Nstearoyltaurine,0.7682391084005904,R,0.8105663320039287,False
624,Nmethyllysine,0.6839247947495092,R,0.7581568636441738,False
625,equolsulfate,0.03747474631142948,R,0.17006834309561758,False
626,imidazolepropionate,0.8503928543571376,R,0.8638524324860387,False
627,prolylglycine,0.7193553442999838,R,0.78209971308346,False
628,Npalmitoylglycine,0.052526483601521325,R,0.20633480225007866,False
629,taurohyodeoxycholicacid,0.3454069246717709,R,0.5323575539206771,False
630,lanthionine,0.19334138962099354,R,0.391797630819262,False
631,equolglucuronide,0.15334578664666787,R,0.35274135907311593,False
632,Rhydroxybutyrylcarnitine,0.002194989721949638,R,0.05423748796817493,True
633,Noctanoylglycine,0.2647704768263587,R,0.46199131036216573,False
634,histidinebetainehercynine,0.7159162342987291,R,0.7803806981524835,False
635,tauroalphamuricholate,0.5570960417134465,R,0.6882831741169355,False
636,guaiacolsulfate,0.46048775038908973,R,0.626026717445372,False
637,aminooctanoate,0.5279448277321777,R,0.6758653474471737,False
638,tridecanedioateCDC,0.6631181236093564,R,0.7482943126736378,False
639,dimethylsulfone,0.21628573971873258,R,0.41164070358416777,False
640,indolinone,0.6653853747975477,R,0.7495370545513551,False
641,aminophenolsulfate,0.14090641064044632,R,0.338060167020376,False
642,acetylphenolsulfate,0.9654581932020299,R,0.9221209176967019,False
643,arachidonoylGPA,0.40842784931101495,R,0.5815557314381473,False
644,oxopiperidinecarboxylate,0.030680024692714643,R,0.15878985753121228,False
645,Ndeltaacetylornithine,0.23857190394106917,R,0.4391920364156873,False
646,aminoheptanoate,0.06917958426930892,R,0.2398381123909224,False
647,benzoylcarnitine,0.40416502554185985,R,0.5789728569535367,False
648,Nformylanthranilicacid,0.27969072995402544,R,0.4749191136588504,False
649,ShydroxypropylmercapturicacidHPMA,0.6773517054398105,R,0.7563431579692345,False
650,methioninesulfone,0.30418570569025827,R,0.4969526606470084,False
651,eicosapentaenoylGPC,0.19576683544310736,R,0.39506238763763024,False
652,enyloleoylGPEP,0.45166551456490933,R,0.6178139002798582,False
653,Nmethylpipecolate,0.05096092097734702,R,0.20225940657330477,False
654,Osulfotyrosine,0.4439271164125227,R,0.6100563012239856,False
655,ferulicacidsulfate,0.5293303060030168,R,0.6758653474471737,False
656,hydroxyphenylpropionatesulfate,0.7866534979363276,R,0.8210705091116214,False
657,Nacetylmethioninesulfoxide,0.5703826739718793,R,0.6980732200820602,False
658,Nacetyltaurine,0.710413165161631,R,0.7785071309210434,False
659,oleoylGPG,0.3848386062725404,R,0.563645071519629,False
660,Nlinoleoyltaurine,0.17093240857653622,R,0.36370618047118547,False
661,Nmyristoyltaurine,0.0481132296840753,R,0.1945881509802772,False
662,Npalmitoleoyltaurine,0.8896733398594581,R,0.8827587802232447,False
