,Metabolite,p_value,Ex,adj_p,reject
420,pyridoxamine,0.05884443551481586,R,0.3222901418099239,False
421,pyridoxamine,0.8304944411366507,S,0.942256822164887,False
422,adenosine,0.5179766388153518,R,0.7653585794420397,False
423,adenosine,0.5529024010111864,S,0.7930287549773171,False
424,mannose,0.22953848543899513,R,0.5522770519727099,False
425,mannose,0.8358108664963328,S,0.9449799511218748,False
426,dimethylglycine,0.09533378221809266,R,0.4136449044358246,False
427,dimethylglycine,0.5084710059761501,S,0.7599997196385745,False
428,alanine,0.6017046581524488,R,0.8237524455438899,False
429,alanine,0.6214422122062195,S,0.8329032550414989,False
430,malonate,0.0427746780223962,R,0.28617639425306357,False
431,malonate,0.027244227953375402,S,0.22422432053690708,False
432,pyruvate,0.23577199491589748,R,0.5582090381912915,False
433,pyruvate,0.4637785997999131,S,0.7275921452231616,False
434,uracil,0.004915659088153827,R,0.17373255739604632,False
435,uracil,0.7727201436660387,S,0.9130908108495636,False
436,cytidine,0.8994756774266923,R,0.9570267204621093,False
437,cytidine,0.4326930065163298,S,0.7122264250118,False
438,thiaminvitaminB,0.01568433603804439,R,0.1983378424210715,False
439,thiaminvitaminB,0.16305468481127192,S,0.4916973923702215,False
440,fructose,0.6578849777967837,R,0.8493799721355176,False
441,fructose,0.8221558920735864,S,0.9410327373954848,False
442,adenine,0.04466537121675765,R,0.2878808362618854,False
443,adenine,0.7546712507565408,S,0.9078817715017783,False
444,cytosine,0.9329537546654767,R,0.9664166191561745,False
445,cytosine,0.5140225316900309,S,0.76148766480366,False
446,caprate,0.2081124490714681,R,0.5315581519387005,False
447,caprate,0.982838069928343,S,0.9839510293625658,False
448,margarate,0.013923638901418373,R,0.19150099186963726,False
449,margarate,0.29336886476407875,S,0.6145929550714134,False
450,nonadecanoate,0.04113599104910872,R,0.28064488630214307,False
451,nonadecanoate,0.34202590301303404,S,0.6525319515162993,False
452,arachidate,0.9525609288726984,R,0.9766502858231919,False
453,arachidate,0.17694192652762294,S,0.5027506280098489,False
454,maltose,0.09430293096916784,R,0.4126250608228989,False
455,maltose,0.6677297028843094,S,0.8538048112096533,False
456,caproate,0.3983844644152069,R,0.6970233764603281,False
457,caproate,0.1527861243090919,S,0.47866831090189815,False
458,caprylate,0.35747257228592,R,0.6715562635153969,False
459,caprylate,0.8043933643199882,S,0.9281579080719695,False
460,pentadecanoate,0.01421945648405214,R,0.19150099186963726,False
461,pentadecanoate,0.21371254369055454,S,0.5418579652985454,False
462,allantoin,0.40665298240935244,R,0.6970233764603281,False
463,allantoin,0.9109795943843061,S,0.9625969869235335,False
464,xanthine,0.08036074840910568,R,0.375378811262354,False
465,xanthine,0.5474496323832773,S,0.7882179673891054,False
466,picolinate,0.0021996679534552464,R,0.12002401353257454,False
467,picolinate,0.06500637702472034,S,0.3379450237020106,False
468,sarcosine,0.019373263466157125,R,0.20927160640005144,False
469,sarcosine,0.7040461595529816,S,0.8796480270144083,False
470,pantothenateVitaminB,0.8073122811263156,R,0.9302031505866546,False
471,pantothenateVitaminB,0.9292033208147712,S,0.9664166191561745,False
472,phosphoethanolaminePE,0.05858195048307278,R,0.3222901418099239,False
473,phosphoethanolaminePE,0.4416503258272412,S,0.716773460380684,False
474,glycerate,0.4207209186860089,R,0.708259079021739,False
475,glycerate,0.12903233123111374,S,0.46248122451290075,False
476,ureidopropionate,0.9731012159476965,R,0.9833790584010449,False
477,ureidopropionate,0.05258156946201688,S,0.3080626414243588,False
478,Nacetylleucine,0.04055882751541811,R,0.2803966942232572,False
479,Nacetylleucine,0.03276241235225142,S,0.24974589804300215,False
480,Nacetylmethionine,0.4915100966338649,R,0.749552897366644,False
481,Nacetylmethionine,0.7318871496433489,S,0.8967523315897531,False
482,erucaten,0.20926196066804073,R,0.5318741500312703,False
483,erucaten,0.03299439540201668,S,0.24974589804300215,False
484,guanosine,0.45537401268464506,R,0.7269095709663902,False
485,guanosine,0.5781508317051882,S,0.8157039625554832,False
486,oleoylethanolamide,0.10869147045155371,R,0.4402853705400828,False
487,oleoylethanolamide,0.5790243555607008,S,0.8157045192658428,False
488,gammaglutamylglutamine,0.7235440430364029,R,0.8913924217186202,False
489,gammaglutamylglutamine,0.01779399693994285,S,0.2050263869635637,False
490,hydroxyphenylpyruvate,0.02047023699664876,R,0.21336267889051755,False
491,hydroxyphenylpyruvate,0.22067761864421104,S,0.5486334540563168,False
492,Nacetylneuraminate,0.041989502327708886,R,0.28335487450078656,False
493,Nacetylneuraminate,0.6409549849593185,S,0.8423915294898253,False
494,dihomolinoleaten,0.5446667301605128,R,0.7877536948067668,False
495,dihomolinoleaten,0.22115686155154918,S,0.5486334540563168,False
496,gammaglutamylhistidine,0.9329051263651769,R,0.9664166191561745,False
497,gammaglutamylhistidine,0.9257408049030665,S,0.9664166191561745,False
498,methyladenosine,0.30686138517625877,R,0.6262242775963069,False
499,methyladenosine,0.8365396288619876,S,0.9449799511218748,False
500,glycerol,0.3436481756263783,R,0.6525319515162993,False
501,glycerol,0.5581031726309934,S,0.7982446542484424,False
502,choline,0.06802861359252368,R,0.34412523070949785,False
503,choline,0.6021257027215705,S,0.8237524455438899,False
504,gammaglutamylleucine,0.04207970170985644,R,0.28335487450078656,False
505,gammaglutamylleucine,0.15960610641033704,S,0.48850268407335456,False
506,nicotinamideribonucleotideNMN,0.028452654249979156,R,0.23051095669709676,False
507,nicotinamideribonucleotideNMN,0.21774936376199916,S,0.5468492524067177,False
508,palmitoylethanolamide,0.48750561531958403,R,0.745475841643739,False
509,palmitoylethanolamide,0.5120065706704089,S,0.76148766480366,False
510,Npalmitoylsphingosined,0.07450408923945025,R,0.3642402395115432,False
511,Npalmitoylsphingosined,0.18899731933165148,S,0.5140143689302624,False
512,palmitoyloleoylGPE,0.18524236640436031,R,0.5089998378539532,False
513,palmitoyloleoylGPE,0.26026434742404914,S,0.5821648588712558,False
514,biopterin,0.0017744114136840254,R,0.11612654920444664,False
515,biopterin,0.03628073380009499,S,0.2607108480639906,False
516,azelateCDC,0.1796163658295842,R,0.5031884315391997,False
517,azelateCDC,0.6254232352940408,S,0.8347025675674649,False
518,eicosapentaenoateEPAn,0.04749306253051401,R,0.2966885894225484,False
519,eicosapentaenoateEPAn,0.16548484113523224,S,0.4927024747292958,False
520,methylsuccinate,0.2310846046543571,R,0.5547100347837229,False
521,methylsuccinate,0.9007310310231618,S,0.9570267204621093,False
522,carnitine,0.8799536790202718,R,0.9524048696152252,False
523,carnitine,0.7441305981790749,S,0.9004240727091023,False
524,benzoate,0.16629302425771794,R,0.4927024747292958,False
525,benzoate,0.7217569545613738,S,0.8913924217186202,False
526,hippurate,0.646942235240316,R,0.8440488924842408,False
527,hippurate,0.3178227953288563,S,0.6333639231174781,False
528,suberateCDC,0.1410033400888492,R,0.46765411880876384,False
529,suberateCDC,0.12299445643417373,S,0.46248122451290075,False
530,methyloxovalerate,0.38968935052106535,R,0.6939960856107449,False
531,methyloxovalerate,0.4566288854968814,S,0.7269095709663902,False
532,methioninesulfoxide,0.008209156521124658,R,0.17373255739604632,False
533,methioninesulfoxide,0.886844637051442,S,0.9524048696152252,False
534,hydroxylysine,0.1999697434744081,R,0.5213294313727116,False
535,hydroxylysine,0.9923637970813278,S,0.9880092614795527,False
536,guanidinobutanoate,0.6602785538604374,R,0.849412676478411,False
537,guanidinobutanoate,0.40799958803946,S,0.6981775128662047,False
538,creatinephosphate,0.7035892431904487,R,0.8796480270144083,False
539,creatinephosphate,0.8675545246984839,S,0.9524048696152252,False
540,deoxycytidine,0.6021240378164369,R,0.8237524455438899,False
541,deoxycytidine,0.6431370069303987,S,0.8423915294898253,False
542,glycerolphosphate,0.5978531251521269,R,0.8237524455438899,False
543,glycerolphosphate,0.6018642233192216,S,0.8237524455438899,False
544,imidazolelactate,0.9786640227832408,R,0.9833790584010449,False
545,imidazolelactate,0.8798641455851504,S,0.9524048696152252,False
546,kynurenine,0.06875086832365304,R,0.34441860121559514,False
547,kynurenine,0.6970525644767294,S,0.8783031705496577,False
548,Nacetylglutamate,0.1739129684106425,R,0.5000493208350145,False
549,Nacetylglutamate,0.7983506512540479,S,0.9260510350676148,False
550,xanthosine,0.3829429651169901,R,0.6937900089694876,False
551,xanthosine,0.4352257979343742,S,0.7141284057878894,False
552,indoxylsulfate,0.6515845783001288,R,0.8440488924842408,False
553,indoxylsulfate,0.30409661715179415,S,0.6253355342919635,False
554,methyloxopentanoate,0.5239453760374468,R,0.7687049444104247,False
555,methyloxopentanoate,0.24455917419010192,S,0.5673553996311761,False
556,anhydroglucitolAG,0.6875187471454481,R,0.8673442102066055,False
557,anhydroglucitolAG,0.9337988933408745,S,0.9664166191561745,False
558,palmitylGPCO,0.618745882028084,R,0.8329032550414989,False
559,palmitylGPCO,0.17911066905195394,S,0.5031884315391997,False
560,dipalmitoylGPC,0.27938794981737763,R,0.6018780537500992,False
561,dipalmitoylGPC,0.534325865108978,S,0.7782246097163062,False
562,docosahexaenoateDHAn,0.12186133097257232,R,0.46248122451290075,False
563,docosahexaenoateDHAn,0.2505697926672372,S,0.5748691924688607,False
564,alphahydroxyisocaproate,0.0002795643501576376,R,0.04831803851891169,True
565,alphahydroxyisocaproate,0.6719569891921793,S,0.8567911052091192,False
566,phenyllactatePLA,0.39857343327940253,R,0.6970233764603281,False
567,phenyllactatePLA,0.6201556457015492,S,0.8329032550414989,False
568,palmitoylcarnitineC,0.005488036732106687,R,0.17373255739604632,False
569,palmitoylcarnitineC,0.5129202216745723,S,0.76148766480366,False
570,NacetylaspartateNAA,0.6620503634388389,R,0.8496859243639555,False
571,NacetylaspartateNAA,0.8120335993705996,S,0.9335685615823855,False
572,acetylcarnitineC,0.14461290104800142,R,0.46765411880876384,False
573,acetylcarnitineC,0.8744443843016743,S,0.9524048696152252,False
574,palmitoylglycerol,0.22644195577762974,R,0.5522770519727099,False
575,palmitoylglycerol,0.9382993261084513,S,0.9681755235566806,False
576,oxalateethanedioate,0.08455360456532955,R,0.3909647110806648,False
577,oxalateethanedioate,0.8528590059213643,S,0.9518198785287328,False
578,methyloxobutyrate,0.2216754264701994,R,0.5486334540563168,False
579,methyloxobutyrate,0.9315486915346083,S,0.9664166191561745,False
580,homoarginine,0.13818516781882598,R,0.46765411880876384,False
581,homoarginine,0.7425964567476295,S,0.9004240727091023,False
582,Nacetylglycine,0.5678589920537657,R,0.8077774688062482,False
583,Nacetylglycine,0.23747420568190772,S,0.560958431189381,False
584,isobutyrylcarnitineC,0.26964553530018587,R,0.5911679072014646,False
585,isobutyrylcarnitineC,0.7584869220331198,S,0.908257434351438,False
586,dodecanedioateC,0.4964490268148083,R,0.7513921495792619,False
587,dodecanedioateC,0.6305404030031845,S,0.8372220203768275,False
588,hydroxylaurate,0.09873795113591632,R,0.4196362923276444,False
589,hydroxylaurate,0.5907990533228691,S,0.8234006870227464,False
590,pyridoxate,0.40473600224172435,R,0.6970233764603281,False
591,pyridoxate,0.651960619942022,S,0.8440488924842408,False
592,gammaglutamylvaline,0.44013113639846835,R,0.716773460380684,False
593,gammaglutamylvaline,0.1408466528948757,S,0.46765411880876384,False
594,butyrylglycineC,0.2088783557192548,R,0.5318741500312703,False
595,butyrylglycineC,0.1001500881434393,S,0.42074573544228133,False
596,propionylcarnitineC,0.07881835253463278,R,0.37492950265327607,False
597,propionylcarnitineC,0.4964850362327792,S,0.7513921495792619,False
598,docosapentaenoateDPAn,0.18281204047218533,R,0.508230812088608,False
599,docosapentaenoateDPAn,0.19048909194878463,S,0.515272734084509,False
600,docosadienoaten,0.5378992136053582,R,0.7801419363758831,False
601,docosadienoaten,0.27493565250080754,S,0.5964608193375259,False
602,adrenaten,0.1731366907154228,R,0.5000493208350145,False
603,adrenaten,0.1942809583798012,S,0.5192509119583861,False
604,sebacateCDC,0.0004388762573567528,R,0.056889334859869085,True
605,sebacateCDC,0.7935503075685908,S,0.9249987326591962,False
606,daidzein,0.3046452450495008,R,0.6253355342919635,False
607,daidzein,0.7829697307552844,S,0.9184837226167759,False
608,dodecenoaten,0.3726366574583414,R,0.6863662767039076,False
609,dodecenoaten,0.44243495360608953,S,0.716773460380684,False
610,Nacetylglutamine,0.1053771898864845,R,0.4311164782201082,False
611,Nacetylglutamine,0.6262740865505062,S,0.8347637888854434,False
612,Nacetyltryptophan,0.27640492600050653,R,0.5979636280948055,False
613,Nacetyltryptophan,0.004402806872052455,S,0.17373255739604632,False
614,Nacetylphenylalanine,0.00947488854186342,R,0.18045586784751852,False
615,Nacetylphenylalanine,0.0185703539735557,S,0.20719013980602552,False
616,Nacetylasparagine,0.024098402272298664,R,0.22422432053690708,False
617,Nacetylasparagine,0.14524268552266226,S,0.46775361766149304,False
618,Smethylglutathione,0.7824937933502121,R,0.9184837226167759,False
619,Smethylglutathione,0.14173794017816738,S,0.46765411880876384,False
620,Nacetylarginine,0.10855976386263086,R,0.4402853705400828,False
621,Nacetylarginine,0.6509246756448017,S,0.8440488924842408,False
622,myristoylcarnitineC,0.005752679648153424,R,0.17373255739604632,False
623,myristoylcarnitineC,0.49706365922022533,S,0.7513921495792619,False
624,phenylacetylglycine,0.19604201221821774,R,0.5211383515235672,False
625,phenylacetylglycine,0.036619582614438984,S,0.2607108480639906,False
626,Nacetylisoleucine,0.1274639355722827,R,0.46248122451290075,False
627,Nacetylisoleucine,0.03598469446545105,S,0.2607108480639906,False
628,nonadecenoaten,0.28392650008470366,R,0.6045827116793382,False
629,nonadecenoaten,0.22889874889291512,S,0.5522770519727099,False
630,heptadecenoaten,0.012532812102946522,R,0.19150099186963726,False
631,heptadecenoaten,0.17470876378566752,S,0.5000493208350145,False
632,gammaglutamylglycine,0.8555620280930532,R,0.9518198785287328,False
633,gammaglutamylglycine,0.7869372256830331,S,0.9210540666290128,False
634,stachydrine,0.018045618850791027,R,0.20564073349747575,False
635,stachydrine,0.49948284337942195,S,0.7528542275936927,False
636,nicotinamideriboside,0.8530457143121821,R,0.9518198785287328,False
637,nicotinamideriboside,0.9196893115221707,S,0.9654272807475333,False
638,ophthalmate,0.4201169328819895,R,0.708259079021739,False
639,ophthalmate,0.09790897566125877,S,0.4180536337279871,False
640,pcresolsulfate,0.1356063678930322,R,0.46765411880876384,False
641,pcresolsulfate,0.606487669366008,S,0.827992816112883,False
642,eicosenoatenorn,0.8625073239602647,R,0.9518198785287328,False
643,eicosenoatenorn,0.23826018079012065,S,0.5615359260894435,False
644,linolenatenorn,0.00766001505762603,R,0.17373255739604632,False
645,linolenatenorn,0.19904738780739492,S,0.5213294313727116,False
646,arachidoylGPC,0.8748427760178503,R,0.9524048696152252,False
647,arachidoylGPC,0.23371147092642042,S,0.5577512317966399,False
648,heme,0.2636046086225889,R,0.5840982460291125,False
649,heme,0.4959566844505152,S,0.7513921495792619,False
650,stearoylcarnitineC,0.01697168866590243,R,0.20111247034201965,False
651,stearoylcarnitineC,0.45732008308182803,S,0.7269095709663902,False
652,isovalerylcarnitineC,0.17764917237153383,R,0.5031884315391997,False
653,isovalerylcarnitineC,0.4059596223095786,S,0.6970233764603281,False
654,orotidine,0.4290399050105319,R,0.7107258490350186,False
655,orotidine,0.14952446451043364,S,0.4741800296554119,False
656,taurocyamine,0.1369988923922171,R,0.46765411880876384,False
657,taurocyamine,0.7706583475813874,S,0.9130908108495636,False
658,arachidonylglycerol,0.43772019908522186,R,0.7155861961002147,False
659,arachidonylglycerol,0.40255258917153935,S,0.6970233764603281,False
660,valerylglycineC,0.04821776039203619,R,0.29762986622941384,False
661,valerylglycineC,0.2881969536820664,S,0.607369528505727,False
662,isovalerylglycine,0.5700082480718149,R,0.8097240455485918,False
663,isovalerylglycine,0.02717480978151855,S,0.22422432053690708,False
664,stearoylGPE,0.07635544014872105,R,0.36657681219548016,False
665,stearoylGPE,0.09036500080134988,S,0.4073502385453321,False
666,Nglycolylneuraminate,0.018955062850332736,R,0.20850002758734196,False
667,Nglycolylneuraminate,0.050969002718654864,S,0.307295673367704,False
668,oleoylcarnitineC,0.010388123556742537,R,0.18184700008097673,False
669,oleoylcarnitineC,0.3081978302254792,S,0.6266689214584743,False
670,methylbutyrylcarnitineC,0.22843644320004466,R,0.5522770519727099,False
671,methylbutyrylcarnitineC,0.6090026966995272,S,0.827992816112883,False
672,phenolsulfate,0.009071033879745578,R,0.18045586784751852,False
673,phenolsulfate,0.5188496445012092,S,0.7653585794420397,False
674,malonylcarnitine,0.4322835536266839,R,0.7122264250118,False
675,malonylcarnitine,0.45319489218957554,S,0.7269095709663902,False
676,hexanoylglycineC,0.4746625114425478,R,0.7346642154715254,False
677,hexanoylglycineC,0.5086208345507914,S,0.7599997196385745,False
678,homostachydrine,0.1832963584581865,R,0.508230812088608,False
679,homostachydrine,0.3334144387857185,S,0.6450574123522204,False
680,arachidonoylGPCn,0.009722155087969172,R,0.18045586784751852,False
681,arachidonoylGPCn,0.23534959741958153,S,0.5582090381912915,False
682,dihomolinolenoylGPCnor,0.020285780723896613,R,0.21336267889051755,False
683,dihomolinolenoylGPCnor,0.2972683907764757,S,0.6207119247784042,False
684,palmitoylGPE,0.08482840886513941,R,0.3909647110806648,False
685,palmitoylGPE,0.14087859124015883,S,0.46765411880876384,False
686,oleoylGPE,0.022168961950755565,R,0.22319624798964582,False
687,oleoylGPE,0.044529076150857626,S,0.2878808362618854,False
688,linoleoylGPE,0.03670567388364767,R,0.2607108480639906,False
689,linoleoylGPE,0.09261139145965439,S,0.4126250608228989,False
690,arachidonoylGPEn,0.006622135572146183,R,0.17373255739604632,False
691,arachidonoylGPEn,0.15003683399707624,S,0.4743542587041708,False
692,docosapentaenoatenDPAn,0.2259762386646806,R,0.5522770519727099,False
693,docosapentaenoatenDPAn,0.2695570770835131,S,0.5911679072014646,False
694,gulonate,0.05980960056301057,R,0.3222901418099239,False
695,gulonate,0.3091842692552504,S,0.6274443976862909,False
696,phenylpropionylglycine,0.07055256220557742,R,0.3500622344841329,False
697,phenylpropionylglycine,0.3873023516769566,S,0.6937900089694876,False
698,betahydroxyisovaleroylcarnitine,0.3008623113716958,R,0.623988433784897,False
699,betahydroxyisovaleroylcarnitine,0.5825818788749633,S,0.8175066419395628,False
700,tiglylcarnitineC,0.0631859368684341,R,0.33260820574906685,False
701,tiglylcarnitineC,0.7057542511822446,S,0.8796480270144083,False
702,catecholsulfate,0.974664328654638,R,0.9833790584010449,False
703,catecholsulfate,0.38497861849394177,S,0.6937900089694876,False
704,cholesterolsulfate,0.5875649209655378,R,0.8200655459637549,False
705,cholesterolsulfate,0.6095447520333168,S,0.827992816112883,False
706,NacetylaspartylglutamateNAAG,0.5463483818155384,R,0.7882179673891054,False
707,NacetylaspartylglutamateNAAG,0.9615725338091119,S,0.9797053169028295,False
708,hexadecanedioateC,0.0004105892342683262,R,0.056889334859869085,True
709,hexadecanedioateC,0.4730690227877954,S,0.7341626124476718,False
710,undecanedioateCDC,0.3007238134444628,R,0.623988433784897,False
711,undecanedioateCDC,0.8159857981629983,S,0.9353584774501951,False
712,myristoylglycerol,0.2529777599196394,R,0.5765668945860792,False
713,myristoylglycerol,0.005495548892449767,S,0.17373255739604632,False
714,glycerophosphoinositol,0.03797478917424828,R,0.264294338078493,False
715,glycerophosphoinositol,0.9168075898586745,S,0.9642286720927439,False
716,sedoheptulosephosphate,0.4557924280890602,R,0.7269095709663902,False
717,sedoheptulosephosphate,0.03371884456501292,S,0.2497602986708457,False
718,palmitoylGPI,0.006212596416667211,R,0.17373255739604632,False
719,palmitoylGPI,0.2005338817708116,S,0.5213294313727116,False
720,deoxycarnitine,0.07053363153167748,R,0.3500622344841329,False
721,deoxycarnitine,0.8703724571005307,S,0.9524048696152252,False
722,Nsuccinyladenosine,0.8232392651604218,R,0.9412338676641205,False
723,Nsuccinyladenosine,0.25525092347372613,S,0.5779371345900742,False
724,Nacetyllysine,0.7346434983647809,R,0.8967523315897531,False
725,Nacetyllysine,0.9596427071003871,S,0.9794778417943912,False
726,dihomolinolenatenorn,0.1699742573989449,R,0.4962962001204314,False
727,dihomolinolenatenorn,0.18836907325621954,S,0.5140143689302624,False
728,Ncarboxymethyllysine,0.2767816214903632,R,0.5979636280948055,False
729,Ncarboxymethyllysine,0.7380919841352085,S,0.8973052609005993,False
730,oleoylGPI,0.01164437623379526,R,0.18667440040299238,False
731,oleoylGPI,0.27461774240209247,S,0.5964608193375259,False
732,linoleoylGPI,0.0074221509525410545,R,0.17373255739604632,False
733,linoleoylGPI,0.20505854376133745,S,0.5251202960427567,False
734,dimethylarginineADMASDMA,0.22371363335341335,R,0.5499849749796091,False
735,dimethylarginineADMASDMA,0.9441074384822894,S,0.9705665070218912,False
736,stearoyloleoylGPE,0.31794931472561394,R,0.6333639231174781,False
737,stearoyloleoylGPE,0.261353141923348,S,0.5821648588712558,False
738,stearoylarachidonoylGPC,0.5187133287513856,R,0.7653585794420397,False
739,stearoylarachidonoylGPC,0.06861089488778774,S,0.34441860121559514,False
740,palmitoyllinoleoylGPE,0.6327714069224746,R,0.8391099091798031,False
741,palmitoyllinoleoylGPE,0.8691933332350192,S,0.9524048696152252,False
742,glycosylNnervonoylsphingosined,0.6725438376472739,R,0.8567911052091192,False
743,glycosylNnervonoylsphingosined,0.9973430182070085,S,0.9880092614795527,False
744,glycosylNstearoylsphingosined,0.6989852440335631,R,0.8796480270144083,False
745,glycosylNstearoylsphingosined,0.9093288281431473,S,0.9623207726806831,False
746,succinylcarnitineCDC,0.8613168957252131,R,0.9518198785287328,False
747,succinylcarnitineCDC,0.3170631608269057,S,0.6333639231174781,False
748,Nmethylproline,0.02644134657566185,R,0.22422432053690708,False
749,Nmethylproline,0.41164763115452796,S,0.7005613234848327,False
750,docosahexaenoylGPE,0.1644111273438752,R,0.4916973923702215,False
751,docosahexaenoylGPE,0.07596317180687764,S,0.36657681219548016,False
752,hydroxyglutarate,0.49276960728866803,R,0.7503701655776045,False
753,hydroxyglutarate,0.915277018859204,S,0.9635962117329894,False
754,methylthioribose,0.14337477549878438,R,0.46765411880876384,False
755,methylthioribose,0.45997218918526295,S,0.7271206710138989,False
756,palmitoylsphingomyelind,0.140673390631038,R,0.46765411880876384,False
757,palmitoylsphingomyelind,0.7048885348088956,S,0.8796480270144083,False
758,HETE,0.025883079873635362,R,0.22422432053690708,False
759,HETE,0.42865028987824905,S,0.7107258490350186,False
760,pentadecanoylGPC,0.03757810344823546,R,0.26330063024202816,False
761,pentadecanoylGPC,0.1559974848278865,S,0.484339496306941,False
762,Smethylmethionine,0.01373440914402202,R,0.19150099186963726,False
763,Smethylmethionine,0.7583884992464575,S,0.908257434351438,False
764,HODEHODE,0.007559015540444053,R,0.17373255739604632,False
765,HODEHODE,0.5991841427857189,S,0.8237524455438899,False
766,cholestenone,0.052345534022768835,R,0.3080626414243588,False
767,cholestenone,0.9452962122392576,S,0.9705665070218912,False
768,cinnamoylglycine,0.4307185055593655,R,0.7122264250118,False
769,cinnamoylglycine,0.4026595305574182,S,0.6970233764603281,False
770,stearoylethanolamide,0.7956444361395109,R,0.9256165257767328,False
771,stearoylethanolamide,0.5060931238146045,S,0.7595058891400069,False
772,SRdihydroxybutyrate,0.025479546626086803,R,0.22422432053690708,False
773,SRdihydroxybutyrate,0.6503671873963632,S,0.8440488924842408,False
774,ormethylstearateaori,0.3676261016145522,R,0.685662351392609,False
775,ormethylstearateaori,0.3259300172942021,S,0.6374791056482763,False
776,sulfate,0.13351229219681285,R,0.46765411880876384,False
777,sulfate,0.8896207334217512,S,0.9524048696152252,False
778,hydroxyglutamate,0.7996832432438372,R,0.9265603611663231,False
779,hydroxyglutamate,0.8548993344378957,S,0.9518198785287328,False
780,Smethylcysteine,0.0282665140374777,R,0.23051095669709676,False
781,Smethylcysteine,0.2620577553097499,S,0.5821648588712558,False
782,argininate,0.4241629051071927,R,0.7096168225033382,False
783,argininate,0.6433694227154694,S,0.8423915294898253,False
784,behenoylGPC,0.9924863563763515,R,0.9880092614795527,False
785,behenoylGPC,0.4581560438611133,S,0.7269095709663902,False
786,lignoceroylGPC,0.024241695959576235,R,0.22422432053690708,False
787,lignoceroylGPC,0.8502766140812128,S,0.9518198785287328,False
788,enylpalmitoylGPCP,0.11157696166133957,R,0.44354799292305425,False
789,enylpalmitoylGPCP,0.11089125672882301,S,0.44354799292305425,False
790,ormethylpalmitateaori,0.03131737943722384,R,0.2460312308818267,False
791,ormethylpalmitateaori,0.22794145531618235,S,0.5522770519727099,False
792,enylpalmitoylGPEP,0.13666479213338723,R,0.46765411880876384,False
793,enylpalmitoylGPEP,0.2552152001322701,S,0.5779371345900742,False
794,enylstearoylGPEP,0.17085606889391902,R,0.4962962001204314,False
795,enylstearoylGPEP,0.3264237271930903,S,0.6374791056482763,False
796,linoleoylcarnitineC,0.004890397316679966,R,0.17373255739604632,False
797,linoleoylcarnitineC,0.4626267842776829,S,0.7275921452231616,False
798,NmethylGABA,0.025317910964542698,R,0.22422432053690708,False
799,NmethylGABA,0.9094256096693051,S,0.9623207726806831,False
800,valylleucine,0.17879259300569034,R,0.5031884315391997,False
801,valylleucine,0.4381844113053388,S,0.7155861961002147,False
802,Omethylascorbicacid,0.21850228165214472,R,0.5473112707083914,False
803,Omethylascorbicacid,0.2663170154787639,S,0.5888502026683969,False
804,trimethylamineNoxide,0.16838598125780949,R,0.4932662784303628,False
805,trimethylamineNoxide,0.7367724074392186,S,0.8967523315897531,False
806,Nmethyllysine,0.1151482569810618,R,0.4540256368416772,False
807,Nmethyllysine,0.9728752100885529,S,0.9833790584010449,False
808,imidazolepropionate,0.03329412302346392,R,0.2497602986708457,False
809,imidazolepropionate,0.19408316520134564,S,0.5192509119583861,False
810,prolylglycine,0.0365787097447389,R,0.2607108480639906,False
811,prolylglycine,0.7338498076921223,S,0.8967523315897531,False
812,margaroylcarnitineC,0.02410286814558626,R,0.22422432053690708,False
813,margaroylcarnitineC,0.3427452713751601,S,0.6525319515162993,False
814,aminooctanoate,0.007365514575330832,R,0.17373255739604632,False
815,aminooctanoate,0.14906669043692983,S,0.4741800296554119,False
816,aminophenolsulfate,0.9965900854231784,R,0.9880092614795527,False
817,aminophenolsulfate,0.6002129756780963,S,0.8237524455438899,False
818,Nmonomethylarginine,0.8820436947643906,R,0.9524048696152252,False
819,Nmonomethylarginine,0.331620340457784,S,0.6427855944948074,False
820,aminoheptanoate,0.028897424283367102,R,0.2322994494717185,False
821,aminoheptanoate,0.14131809810671267,S,0.46765411880876384,False
822,methioninesulfone,0.13233489807677995,R,0.46765411880876384,False
823,methioninesulfone,0.3711195036305289,S,0.6863662767039076,False
824,linolenoylGPC,0.10337355607088827,R,0.4287935105820445,False
825,linolenoylGPC,0.22523715444371314,S,0.5521771374896702,False
826,eicosenoylGPC,0.020104940669162522,R,0.21336267889051755,False
827,eicosenoylGPC,0.1116906741088374,S,0.44354799292305425,False
828,enyloleoylGPEP,0.05414027054872203,R,0.3111143720327467,False
829,enyloleoylGPEP,0.14191227905840084,S,0.46765411880876384,False
830,fructosyllysine,0.4960679629980609,R,0.7513921495792619,False
831,fructosyllysine,0.8825663352018023,S,0.9524048696152252,False
832,Nacetylmethioninesulfoxide,0.20391409688717843,R,0.5251202960427567,False
833,Nacetylmethioninesulfoxide,0.7007011288883964,S,0.8796480270144083,False
834,Nacetyltaurine,0.07717147197070953,R,0.36878717250518794,False
835,Nacetyltaurine,0.4530477000935541,S,0.7269095709663902,False
836,palmitoylGPG,0.16153091110323578,R,0.4897881719709225,False
837,palmitoylGPG,0.04586306289875983,S,0.28869515611682306,False
838,methylglucopyranosidealphabeta,0.0614260228044731,R,0.32499380432774794,False
839,methylglucopyranosidealphabeta,0.872158160467122,S,0.9524048696152252,False
840,behenoylsphingomyelind,0.08605053478703915,R,0.39484249811575045,False
841,behenoylsphingomyelind,0.2864242249394336,S,0.607369528505727,False
