,Metabolite,p_value,Ex,adj_p,reject
103,behenoyldihydrosphingomyelind,0.3690129487100725,R,0.8980457111593855,False
104,enylpalmitoyllinoleoylGPEP,0.5936242466137825,R,0.8986373684809622,False
105,palmitoleoyllinoleoylGPC,0.9863484959474849,R,0.9956546244134316,False
106,oleoyldocosahexaenoylGPC,0.9638644062525858,R,0.9907168367360863,False
107,dipalmitoylGPE,0.2363391205991379,R,0.8980457111593855,False
108,linoleoylarachidonoylGPE,0.40030547521195814,R,0.8980457111593855,False
109,linoleoylGPG,0.6516603757812235,R,0.9054675861658826,False
110,thioproline,0.232903712480776,R,0.8980457111593855,False
111,isocitriclactone,0.0380826549887711,R,0.7826693538188969,False
112,Shydroxybutyrylcarnitine,0.9179820387834445,R,0.9776615114539894,False
113,dihydroxymethylbutyrate,0.2360073056288394,R,0.8980457111593855,False
114,linoleoyllinolenoylglycerol,0.13280226203578413,R,0.8853484135718941,False
115,oleoylarachidonoylGPI,0.47520278710985464,R,0.8980457111593855,False
116,behenoylcarnitineC,0.21633966322633388,R,0.8980457111593855,False
117,arachidoylcarnitineC,0.4934943510625772,R,0.8980457111593855,False
118,eicosenoylcarnitineC,0.8311418784743205,R,0.9614497559574943,False
119,erucoylcarnitineC,0.5259142557833787,R,0.8980457111593855,False
120,hydroxypalmitoylcarnitine,0.5396501071429478,R,0.8980457111593855,False
121,hydroxyoleoylcarnitine,0.7903821157614517,R,0.9479738010671613,False
122,NNNtrimethylalanylprolinebetaineTMAP,0.579878178195897,R,0.8980457111593855,False
123,stearoylmeadoylGPIn,0.8666267445949631,R,0.9712196275633208,False
124,dihydroxybenzoicacid,0.22199116005758018,R,0.8980457111593855,False
125,hydroxydecanoylcarnitine,0.086008792922103,R,0.8018924043168318,False
126,pentoseacid,0.31153729192702734,R,0.8980457111593855,False
127,NNdimethylpropro,0.6110033453527242,R,0.9021406358308393,False
128,putrescine,0.5838108179272119,R,0.8980457111593855,False
129,spermidine,0.8441956520478617,R,0.9614497559574943,False
130,DiHOME,0.00103720268510041,R,0.1348363490630533,False
131,alphaketoglutarate,0.8791667829639633,R,0.9728837308059735,False
132,kynurenate,0.26916374684483985,R,0.8980457111593855,False
133,hydroxyisobutyrate,0.5944831822258674,R,0.8986373684809622,False
134,hydroxymethylglutarate,0.4358415371564388,R,0.8980457111593855,False
135,phosphoglycerate,0.5853938848541907,R,0.8980457111593855,False
136,hypoxanthine,0.4356951631218354,R,0.8980457111593855,False
137,linoleaten,0.013860920504059033,R,0.6433621800895307,False
138,laurate,0.3663472147764679,R,0.8980457111593855,False
139,NNNtrimethyllysine,0.8877024750501477,R,0.9730090691780533,False
140,ribosephosphate,0.969759365189746,R,0.9907168367360863,False
141,arachidonaten,0.1858341710198069,R,0.8980457111593855,False
142,arginine,0.9995735145967564,R,0.9957437310159258,False
143,argininosuccinate,0.9101365750772727,R,0.9776615114539894,False
144,betaalanine,0.2582530231071426,R,0.8980457111593855,False
145,biliverdin,0.4973223695126937,R,0.8980457111593855,False
146,succinate,0.447429821651565,R,0.8980457111593855,False
147,hydroxybutyrateBHBA,0.2976502171658543,R,0.8980457111593855,False
148,phosphocholine,0.052043525544062025,R,0.7826693538188969,False
149,CMP,0.2056362231597746,R,0.8980457111593855,False
150,sphingosine,0.6519775348987928,R,0.9054675861658826,False
151,dihydroxyacetonephosphateDHAP,0.1381612472508236,R,0.886600463868835,False
152,sphinganine,0.9113440706046415,R,0.9776615114539894,False
153,FAD,0.28734170038882184,R,0.8980457111593855,False
154,gammaglutamylglutamate,0.07961470921495757,R,0.8018924043168318,False
155,glutarateCDC,0.9658312269404967,R,0.9907168367360863,False
156,GMP,0.34165438407426685,R,0.8980457111593855,False
157,histamine,0.3103905304149265,R,0.8980457111593855,False
158,inosine,0.21712884554065304,R,0.8980457111593855,False
159,inosinemonophosphateIMP,0.4810145218048244,R,0.8980457111593855,False
160,myoinositol,0.1952612870039731,R,0.8980457111593855,False
161,isoleucine,0.22517298945877434,R,0.8980457111593855,False
162,citrulline,0.44930139311613504,R,0.8980457111593855,False
163,leucine,0.3025550150927912,R,0.8980457111593855,False
164,lysine,0.8068939028270081,R,0.9557740990206018,False
165,methionine,0.9974626611006017,R,0.9956546244134316,False
166,palmitate,0.05439974415460735,R,0.7826693538188969,False
167,ornithine,0.0022067014999149403,R,0.2294969559911538,False
168,orotate,0.5010896595540201,R,0.8980457111593855,False
169,glutathioneoxidizedGSSG,0.7558788121966094,R,0.9460638712129757,False
170,palmitoleaten,0.045807953270138695,R,0.7826693538188969,False
171,phenylalanine,0.5876029972157093,R,0.8980457111593855,False
172,proline,0.19620286776509316,R,0.8980457111593855,False
173,retinolvitaminA,0.007910262505270067,R,0.4630902750293174,False
174,serotonin,0.6664563529220091,R,0.9072180720404313,False
175,spermine,0.6363855048219584,R,0.9021406358308393,False
